paperID;studyID;publicationYear;rct;effectID;nFemale;nMale;nGenderReported;journal;doiPublication;locationWhereConducted;latitudeUniversity;country;h5indexGSJournalMarch2016;citationsGSMarch2016;firstDatabaseHit;direction;focalVariable;useMA;reportedOverallN;focalGroupComparison;linkToBivariateCorrelations;F;logRegB;b;t;r;chiSq;beta;waldchisq;df1;df2;nWarm;nCold;nControl;nInt2;nInt3;nInt4;nInt5;mWarm;mCold;mControl;sdWarm;sdCold;sdControl;nItems;sampleType;pReported;design;activePassiveControl;dReported;etaSq;published;effectTypeNeitherCompensatoryPrimingBoth;physicalTemperatureManipulation;physicalTemperatureManipulationElisa;physicalTemperatureManipulationBill;physicalTemperatureManipulationBastien;visualVerbalTemperaturePrime;visualVerbalTemperaturePrimeElisa;visualVerbalTemperaturePrimeBill;visualVerbalTemperaturePrimeBastien;outsideTemperature;outsideTemperatureElisa;outsideTemperatureBill;outsideTemperatureBastien;temperatureEstimate;temperatureEstimateElisa;temperatureEstimateBill;temperatureEstimateBastien;subjectiveWarmthJudgment;subjectiveWarmthJudgmentElisa;subjectiveWarmthJudgmentBill;subjectiveWarmthJudgmentBastien;coreTemperatureMeasurement;coreTemperatureMeasurementElisa;coreTemperatureMeasurementBill;coreTemperatureMeasurementBastien;skinTemperatureMeasurement;skinTemperatureMeasurementElisa;skinTemperatureMeasurementBill;skinTemperatureMeasurementBastien;skinLocation;moderatedEffect;moderatedEffectElisa;designFeaturesPrimingCompensatoryElisa;designFeaturesPrimingCompensatoryBill;designFeaturesPrimingCompensatoryBastien;categoryEmotion;categoryEmotionElisa;categoryEmotionBill;categoryEmotionBastien;categoryInterpersonal;categoryInterpersonalElisa;categoryInterpersonalBill;categoryInterpersonalBastien;categoryPersonPerception;categoryPersonPerceptionElisa;categoryPersonPerceptionBill;categoryPersonPerceptionBastien;categoryGroupProcesses;categoryGroupProcessesElisa;categoryGroupProcessesBill;categoryGroupProcessesBastien;categoryRobotics;categoryRoboticsElisa;categoryRoboticsBill;categoryRoboticsBastien;categoryMoralJudgment;categoryMoralJudgmentElisa;categoryMoralJudgmentBill;categoryMoralJudgmentBastien;categorySelfRegulation;categorySelfRegulationElisa;categorySelfRegulationBill;categorySelfRegulationBastien;categoryCognitiveProcesses;categoryCognitiveProcessesElisa;categoryCognitiveProcessesBill;categoryCognitiveProcessesBastien;categoryJudgmentAndDecisionMaking;categoryJudgmentAndDecisionMakingElisa;categoryJudgmentAndDecisionMakingBill;categoryJudgmentAndDecisionMakingBastien;categoryNeuralMechanisms;categoryNeuralMechanismsElisa;categoryNeuralMechanismsBill;categoryNeuralMechanismsBastien;positiveNegativeAffect;moderationAttachment;attachmentMeasure;socialThermoregulationAttachment;sourceTargetDirectionalityElisa;sourceTargetDirectionalityBill;sourceTargetDirectionalityBastien;nvTestsAwareness;nvLackIntention;nvEfficiencyBehavior;nvLackControl;vTestsAwareness;vLackIntention;vEfficiencyBehavior;vLackControl;testsInnateness;ethnicityReported
80;2;2016;1;1;97;100;0;Journal of Advertising;10.1080/00913367.2016.1185982;Mturk;;USA;24;0;Google Scholar Notifications;1;1;0;197;interaction;;3.95;;;;;;;;2;189;;;;;;;;;;;;;;;general;0.02;Between;1;;0.04;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
80;3;2016;1;1;52;36;0;Journal of Advertising;10.1080/00913367.2016.1185982;Mturk;;USA;24;0;Google Scholar Notifications;1;1;1;88;;;;;;;-0.38;;;;;86;;;;;;;;;;;;;;;general;;Correlation;1;;;;;0;0;0;0;;1;1;1;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;;1;0;0;0;;0;0;0;;1;1;1;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;1;1;1;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
80;4;2016;1;1;66;62;0;Journal of Advertising;10.1080/00913367.2016.1185982;Mturk;;USA;24;0;Google Scholar Notifications;1;1;0;128;interaction;;4.14;;;;;;;;1;122;;;;;;;;;;;;;;;general;0.044;Between;;;0.33;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
80;Pilot;2016;1;1;36;26;0;Journal of Advertising;10.1080/00913367.2016.1185982;Mturk;;USA;24;0;Google Scholar Notifications;1;1;1;116;;;;;;2.09;;;;;;114;;;;;;;;;2.81;2.27;;;;3;student;0.039;Between;1;;;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
81;1;2017;1;1;52;105;0;Journal of Consumer Psychology;10.1016/j.jcps.2016.08.008;Mturk;;USA;35;0;Informal;1;1;1;157;;;;;;;;;-0.12;;;155;76;81;;;;;;;;;;;;4;general;;Between;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
81;2;2017;1;1;55;62;0;Journal of Consumer Psychology;10.1016/j.jcps.2016.08.008;Mturk;;USA;35;0;Informal;1;1;1;117;interaction;https://www.dropbox.com/s/yfv1d5bv0u5vep2/81%20bivariate%20correlations.spv?dl=0;;;;;;;-0.41;;;115;33;25;31;28;;;;;;;;;;4;general;;Between;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
81;3;2017;1;1;;;;Journal of Consumer Psychology;10.1016/j.jcps.2016.08.008;Mturk;;USA;35;0;Informal;1;1;1;140;;https://www.dropbox.com/s/486e71tegvhwnld/81%20bivariate%20correlations%20explanation.docx?dl=0;;;;;;;0.29;;;119;32;30;35;24;;;;;;;;;;;general;0.003;Between;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
81;3;2017;1;2;;;;Journal of Consumer Psychology;10.1016/j.jcps.2016.08.008;Mturk;;USA;35;0;Informal;1;1;1;140;;;;;;;;;0.187;;;119;32;30;35;24;;;;;;;;;;4;general;;Between;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
81;4;2017;1;1a;43;76;0;Journal of Consumer Psychology;10.1016/j.jcps.2016.08.008;Mturk;;USA;35;0;Informal;1;1;1;118;;;3.64;;;;;;;;1;116;;;;;;;;5.21;4.53;;;;;4;general;0.06;Between;;;;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
81;4;2017;1;1b;43;76;0;Journal of Consumer Psychology;10.1016/j.jcps.2016.08.008;Mturk;;USA;35;0;Informal;1;1;1;118;;;6.3;;;;;;;;1;116;;;;;;;;3.49;4.46;;;;;4;general;<.05;Between;;;;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
81;extra 1;2017;;1;;;;;;Mturk;;USA;;0;Informal;1;1;0;107;interaction;;10.02;;;;;;;;1;103;28;25;25;29;;;;;;;;;;;general;0.002;Between;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;1;1;0;0;0;0;0;0;0;0;0;
81;extra 2;2017;;1;;;;;;Mturk;;USA;;0;Informal;1;1;0;127;interaction;;0.33;;;;;;;;1;123;22;37;35;33;;;;;;;;;;4;general;0.57;Between;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;0;1;1;0;0;0;0;0;0;0;0;0;
81;extra 3a;2017;1;1;108;122;0;;;Mturk;;USA;;0;Informal;1;1;0;230;;;6.04;;;;;;;;2;216;;;;;;;;;;;;;;;general;0.003;Between;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
81;extra 3b;2017;1;1b;93;98;0;;;Mturk;;USA;;0;Informal;1;1;0;191;interaction;;6.67;;;;;;;;1;60;;;;;;;;5.76;4.71;;1.36;1.81;;;general;0.01;Between;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;0;0;
81;extra 3b;2017;1;1a;93;98;0;;;Mturk;;USA;;0;Informal;1;1;0;191;interaction (not more info than this available);;;;;;;;;;;;;;;;;;;;;;;;;;general;0.03;Between;;;;0;1;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;0;;0;0;;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;;;0;1;1;0;0;0;0;0;0;0;0;0;
81;pre-test;2017;;1;;;;Journal of Consumer Psychology;10.1016/j.jcps.2016.08.008;Colorado State University;40.573239;USA;35;0;Informal;1;1;1;57;;;;;;2.12;;;;;;55;;;;;;;;69.89;67.76;;;;;;general;<.05;Between;;;;1;2;0;;0;0;0;;0;0;0;;0;0;1;;1;1;0;;0;0;0;;0;0;0;;0;0;;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;1;0;0;0;0;0;0;0;0;0;
82;4;;1;1;125;29;0;;;Oswego;43.45535;USA;;0;Informal;1;1;0;154;interaction;;;;23.62;2.65;0.21;;;;;148;49;54;51;;;;;;;;;;;12;student;<.01;Between;1;;;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;affiliation FNE scale  (Leary, 1983);;0;0;0;0;0;0;0;0;0;0;0;0;
83;1;2016;1;2;229;232;0;International Journal of Research in Marketing;10.1016/j.ijresmar.2016.08.005;University of Cologne;50.9333;Germany;31;0;Google Notification;1;1;0;461;interaction;;4.703;;;;;;;;1;450;116;120;108;110;;;;;;;;;;;student;0.031;Between;1;;;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
83;1;2016;1;1;229;232;0;International Journal of Research in Marketing;10.1016/j.ijresmar.2016.08.005;University of Cologne;50.9333;Germany;31;0;Google Notification;1;1;0;461;interaction;;5.245;;;;;;;;1;450;116;120;108;110;;;;;;;;;;6;student;0.022;Between;1;;;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
83;1;2016;1;3;229;232;0;International Journal of Research in Marketing;10.1016/j.ijresmar.2016.08.005;University of Cologne;50.9333;Germany;31;0;Google Notification;1;1;1;461;;;7.659;;;;;;;;1;287;;;;;;;;2.73;2.44;;0.985;0.927;;1;student;0.006;Between;;;;1;2;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
83;2;2016;1;1;24;12;0;International Journal of Research in Marketing;10.1016/j.ijresmar.2016.08.005;University of Cologne;50.9333;Germany;31;0;Google Notification;1;1;0;168;interaction ;;7.128;;;;;;;;1;164;42;43;35;26;;;;;;;;;;1;student;0.008;Between;1;;;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;1;0;0;0;0;0;0;0;0;
83;3;2016;0;1a;1;0;0;International Journal of Research in Marketing;10.1016/j.ijresmar.2016.08.005;Across different countries;;;31;0;Google Notification;1;1;0;170;interaction;;;;;;;;;;;16;;;;;;;;;;;;;;;student;0.018;Continuous;;;;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
83;3;2016;0;1b;1;0;0;International Journal of Research in Marketing;10.1016/j.ijresmar.2016.08.005;Across different countries;;;31;0;Google Notification;1;1;0;170;interaction;;;;;;;;;;;16;;;;;;;;;;;;;;;student;0.005;Continuous;;;;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
84;Fall 2013;;0;loneliness/composite scale;;;;;;University of Texas Austin;30.28611111;USA;;0;Email with Brent Donnellan;-1;1;1;365;;;;;;;-0.03;;;;;365;;;;;;;;;;;;;;;student;0.535;Continuous;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
84;Fall 2014, 2015;;0;loneliness/composite scale;;;;;;University of Texas Austin;30.28611111;USA;;0;Listserv (Sam Gosling);-1;1;1;1763;;;;;;;-0.013;;;;;1762;;;;;;;;;;;;;;;student;0.575;Continuous;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
84;Spring 2015;;0;loneliness/composite scales;;;;;;University of Texas Austin;30.28611111;USA;;0;Listserv (Sam Gosling);1;1;1;170;;;;;;;0.011;;;;;169;;;;;;;;;;;;;;;student;0.887;Continuous;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
84;Spring 2016;;0;loneliness/composite scales;;;;;;University of Texas Austin;30.28611111;USA;;0;Listserv (Sam Gosling);-1;1;1;299;;;;;;;-0.065;;;;1;298;;;;;;;;;;;;;;;student;0.265;Continuous;;;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
85;1;2017;1;1;;;;archives of scientific psychology;10.1037/arc0000031;Manchester & Kenyon;;;;0;Informal;1;1;1;611;;;;;;;;;0.06;11.034;1;566;;;;;;;;;;;;;;;;0.001;Continuous;;;;1;2;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
85;1;2017;1;2;;;;archives of scientific psychology;10.1037/arc0000031;Manchester & Kenyon;;;;0;Informal;-1;1;1;611;;;;;;;;;-0.382;4.833;;566;;;;;;;;;;;;;;;;0.028;Between;;;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;1;0;0;0;0;0;0;0;0;
86;1;2016;1;1;89;36;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;University of Cologne;50.9333;Germany;50;0;Informal;1;1;1;125;;;;;;3.178;;;;;;123;;;;;;;;-0.305;-0.142;;0.293;0.278;;;student;0.002;Between;;0.58;;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
86;2;2016;1;1;47;75;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;1;122;;;;;;;0.402;;;;;120;;;;;;;;;;;;;;;general;0.001;Continuous;;;;1;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
86;2;2016;1;2;47;75;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;1;122;;;;;;0.663;;;;;;119;;;;;;;;;;;;;;;general;0.509;Between;;;;1;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
86;4;2016;1;1;140;163;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;0;303;Interaction;;;;;2.102;;;0.07;;;300;;;;;;;;;;;;;;;general;0.036;Continuous;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;;0;0;0;0;0;0;0;0;0;
86;3a;2016;0;1a;69;51;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;1;120;;;;;;2.67;0.239;;0.095;;;118;;;;;;;;;;;;;;;general;0.009;Continuous;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
86;3a;2016;0;1c;69;51;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;1;120;;;;;0.014;2.619;;;0.061;;;118;;;;;;;;;;;;;;;general;0.01;Continuous;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
86;3a;2016;0;1b;69;51;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;1;120;;;;;0.061;2.145;;;0.014;;;118;;;;;;;;;;;;;;;general;0.034;Continuous;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
86;3b;2016;0;1;53;66;0;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;1;119;;;;;;2.92;0.261;;0.118;;;117;;;;;;;;;;;;;;;general;0.004;Continuous;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
86;supplemental;2016;0;1a;;;;Journal of Experimental Social Psychology;10.1016/j.jesp.2016.12.001;Mturk;;;50;0;Informal;1;1;1;120;;;;;;;0.192;;;;;119;;;;;;;;;;;;;;;general;0.035;Continuous;;;;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;;0;0;0;0;0;0;0;0;0;
87;1;;0;1;1038;469;0;;;Across the world;;;;0;Own research;1;1;1;1507;;;;;-0.02;-4.99;;;-0.02;;;1367;;;;;;;;;;;;;;;general;<.001;Continuous;;;;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;1;0;0;0;0;0;0;0;0;0;0;
88;1;;1;1;31;20;0;;;University of Cologne;50.9333;Germany;;1;Own research;1;1;0;64;interaction;;;;;7.58;;;;;;79;26;25;;;;;;4.78;3.72;;1.06;1.12;;5;student;<.001;Between;;0.85;;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
88;2;;1;1a;42;28;0;;;University of Cologne;50.9333;Germany;;1;Own research;1;1;0;70;interaction;;;;;2.27;;;;;;45;18;23;14;15;;;;3.18;2.82;;0.88;0.78;;5;student;0.028;Between;;0.33;;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;
